Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:39Cv9mq0PPrsJ5jtVb2Hiu,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,"decent, but a little basic. ",930c0b8d8d274903992c6d4676c55499
spotify:track:40LQiUUUKXVGyNs09lHVjW,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,"If I never hear Hinder again, my life will be fine. almost downvoted.",930c0b8d8d274903992c6d4676c55499
spotify:track:47oS7xB31QQUyPCgHpM3VZ,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,1,banger,930c0b8d8d274903992c6d4676c55499
spotify:track:6lQE6LF3MU63Z6VyhPxaV3,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,1,"Yeah, this is good.",930c0b8d8d274903992c6d4676c55499
spotify:track:6nnacTL5on2aVsRhVDNUSo,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,A curveball is adding a song by a band that every annoying teenager decided they loved after they played Guitar Hero?,930c0b8d8d274903992c6d4676c55499
spotify:track:6uVZddXkgQIArp8myEHs4x,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,oof. DQ'd for no comment. ,930c0b8d8d274903992c6d4676c55499
spotify:track:71V89tJj9CboDyzncO6ZN2,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,not a banger.,930c0b8d8d274903992c6d4676c55499
spotify:track:0aULRU35N9kTj6O1xMULRR,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,-1,This is kinda bad,930c0b8d8d274903992c6d4676c55499
spotify:track:0HoaLXRp7jJtdQFunUyUGc,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,meh,930c0b8d8d274903992c6d4676c55499
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,"Enjoyed it, despite the length. Tough cut.",930c0b8d8d274903992c6d4676c55499
spotify:track:1oqerJidiFTCm2L0KyU1AK,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,didn't grab me,930c0b8d8d274903992c6d4676c55499
spotify:track:215JYyyUnrJ98NK3KEwu6d,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,1,banger,930c0b8d8d274903992c6d4676c55499
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,"Not voting for the Royals out of spite for what they did to my Blue Jays in the 2015 ALCS.
(but in reality, just missed).",930c0b8d8d274903992c6d4676c55499
spotify:track:2kj2quT7EMRp5bNp95Kxpv,478b759189a14381b1f205759abdf016,2025-07-13T22:03:07Z,0,tentative thumb (didn't last),930c0b8d8d274903992c6d4676c55499
spotify:track:71V89tJj9CboDyzncO6ZN2,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,0,Never would have guessed we’d ever get a Paris Hilton song ,930c0b8d8d274903992c6d4676c55499
spotify:track:0aULRU35N9kTj6O1xMULRR,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,-1,"Doesn’t work for me at all, like a worse version of Candy Shop and then all the talking in the middle . For 6 minutes and then the end??? Sadly only one down thumb.",930c0b8d8d274903992c6d4676c55499
spotify:track:0HoaLXRp7jJtdQFunUyUGc,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,0,I wonder who this is ,930c0b8d8d274903992c6d4676c55499
spotify:track:0tZ3mElWcr74OOhKEiNz1x,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,1,Rage on,930c0b8d8d274903992c6d4676c55499
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,0,This was played in the crime round no? Great song through ,930c0b8d8d274903992c6d4676c55499
spotify:track:1oqerJidiFTCm2L0KyU1AK,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,0,Love the National but this one doesn’t do it for me,930c0b8d8d274903992c6d4676c55499
spotify:track:215JYyyUnrJ98NK3KEwu6d,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,0,Back in the Kazaa days they tricked me into downloading a version that starts normal and then loops Soak up the Sun a million times. I fell for that like 3 times and now can’t listen to it ever again,930c0b8d8d274903992c6d4676c55499
spotify:track:2kj2quT7EMRp5bNp95Kxpv,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,1,"Didn’t know this, pretty good",930c0b8d8d274903992c6d4676c55499
spotify:track:2oqPb3LtgyvDfdQa0zWlwh,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,1,Cool,930c0b8d8d274903992c6d4676c55499
spotify:track:2rLq6QIfooAKsF8UZuoLsS,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,1,Good find. Don’t really know her stuff. Probably best of the songs I didn’t know before,930c0b8d8d274903992c6d4676c55499
spotify:track:39Cv9mq0PPrsJ5jtVb2Hiu,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,1,"Knew this, love it, good pick ",930c0b8d8d274903992c6d4676c55499
spotify:track:47oS7xB31QQUyPCgHpM3VZ,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,0,"My Heat option with strong consideration was Young the Giant - Heat if the Summer. Only knew Jamiroquai from virtual Insanity, didn’t know there were others songs",930c0b8d8d274903992c6d4676c55499
spotify:track:4aguR8nLIlmF6WCOlCArhT,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,0,Only a Canadian could care about the Lightning enough to hate them,930c0b8d8d274903992c6d4676c55499
spotify:track:6nnacTL5on2aVsRhVDNUSo,fa031db8c07243a78d25e8c8cfa3dbbf,2025-07-13T23:30:50Z,0,Grew on me as it went along but not quite enough ,930c0b8d8d274903992c6d4676c55499
spotify:track:6nnacTL5on2aVsRhVDNUSo,439d54cc49ea48a39ebc93d907c63da4,2025-07-14T02:11:15Z,1,This song gives me PTSD. Have an upvote,930c0b8d8d274903992c6d4676c55499
spotify:track:0tZ3mElWcr74OOhKEiNz1x,439d54cc49ea48a39ebc93d907c63da4,2025-07-14T02:11:15Z,1,"Considered it, definitely vote worthy in this list",930c0b8d8d274903992c6d4676c55499
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,439d54cc49ea48a39ebc93d907c63da4,2025-07-14T02:11:15Z,2,"Best song of the playlist by far, upset I didn't think of it",930c0b8d8d274903992c6d4676c55499
spotify:track:40LQiUUUKXVGyNs09lHVjW,439d54cc49ea48a39ebc93d907c63da4,2025-07-14T02:11:15Z,-1,Are you trying to sabotage our Spotify algorithms?,930c0b8d8d274903992c6d4676c55499
spotify:track:47oS7xB31QQUyPCgHpM3VZ,439d54cc49ea48a39ebc93d907c63da4,2025-07-14T02:11:15Z,1,How much you wanna make a bet I can throw a football over them mountains?,930c0b8d8d274903992c6d4676c55499
spotify:track:2oqPb3LtgyvDfdQa0zWlwh,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,0,"Sure, more of this! Was my last cut, but it's good",930c0b8d8d274903992c6d4676c55499
spotify:track:2RlgNHKcydI9sayD2Df2xp,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,1,Any team called the Misters?,930c0b8d8d274903992c6d4676c55499
spotify:track:2rLq6QIfooAKsF8UZuoLsS,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,1,Nice song,930c0b8d8d274903992c6d4676c55499
spotify:track:40LQiUUUKXVGyNs09lHVjW,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,-1,What a song indeed,930c0b8d8d274903992c6d4676c55499
spotify:track:6lQE6LF3MU63Z6VyhPxaV3,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,0,"Good song, was a late cut",930c0b8d8d274903992c6d4676c55499
spotify:track:6uVZddXkgQIArp8myEHs4x,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,1,"No comment, but this was my favourite song of the round... 
Eh, still take a vote, I know what team it is",930c0b8d8d274903992c6d4676c55499
spotify:track:6nnacTL5on2aVsRhVDNUSo,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,0,This song is still ridiculous all these years later,930c0b8d8d274903992c6d4676c55499
spotify:track:71V89tJj9CboDyzncO6ZN2,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,0,This song is so strange. It's like watered down No Doubt,930c0b8d8d274903992c6d4676c55499
spotify:track:0HoaLXRp7jJtdQFunUyUGc,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,1,"If this isn't Beverage, he really let me down",930c0b8d8d274903992c6d4676c55499
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,0,Every comment going to be about how this was submitted like last week already,930c0b8d8d274903992c6d4676c55499
spotify:track:1oqerJidiFTCm2L0KyU1AK,a089f02ddbcc41fdb14a6a679f239770,2025-07-14T02:13:44Z,1,,930c0b8d8d274903992c6d4676c55499
spotify:track:39Cv9mq0PPrsJ5jtVb2Hiu,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,"Fun vibey song, just missed a vote",930c0b8d8d274903992c6d4676c55499
spotify:track:0aULRU35N9kTj6O1xMULRR,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,I appreciate the use of Magic. But this song isn't for me,930c0b8d8d274903992c6d4676c55499
spotify:track:0HoaLXRp7jJtdQFunUyUGc,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,1,Connecticut Sun erasure! They might be in even worse shape than Phoenix.,930c0b8d8d274903992c6d4676c55499
spotify:track:0tZ3mElWcr74OOhKEiNz1x,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,1,"Fine, I'll almost always vote for RatM",930c0b8d8d274903992c6d4676c55499
spotify:track:1oqerJidiFTCm2L0KyU1AK,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,1,Deep pull for a National song,930c0b8d8d274903992c6d4676c55499
spotify:track:215JYyyUnrJ98NK3KEwu6d,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,"I like Sheryl Crow, I really never liked this tune though. Maybe too happy for me?",930c0b8d8d274903992c6d4676c55499
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,1,"Fine, Lorde is great",930c0b8d8d274903992c6d4676c55499
spotify:track:2kj2quT7EMRp5bNp95Kxpv,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,Is the Wild his fourth favourite team? It's probably below a few college teams,930c0b8d8d274903992c6d4676c55499
spotify:track:2RlgNHKcydI9sayD2Df2xp,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,I appreciate the double up. I've heard this song a zillion times but I'm not sure I ever knew the name of it,930c0b8d8d274903992c6d4676c55499
spotify:track:2rLq6QIfooAKsF8UZuoLsS,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,1,"I thought about this song, so I guess I should upvote it. Love her voice.",930c0b8d8d274903992c6d4676c55499
spotify:track:47oS7xB31QQUyPCgHpM3VZ,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,"Ironically, I somewhat considered a song from the band Canned Heat. ",930c0b8d8d274903992c6d4676c55499
spotify:track:4aguR8nLIlmF6WCOlCArhT,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,I'm just too much of a boomer to understand Charli ,930c0b8d8d274903992c6d4676c55499
spotify:track:56lhDZNQ5J47aog6mGKeGk,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,"I love Bruce, and I know this is one of this most iconic songs, but I just don't really love it",930c0b8d8d274903992c6d4676c55499
spotify:track:6lQE6LF3MU63Z6VyhPxaV3,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,Haven't thought of this song in forever,930c0b8d8d274903992c6d4676c55499
spotify:track:6nnacTL5on2aVsRhVDNUSo,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,Maybe the first time I've listened to this song without the Guitar Hero notes flying around on my screen.,930c0b8d8d274903992c6d4676c55499
spotify:track:6uVZddXkgQIArp8myEHs4x,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,0,"Didn't love this, but I do appreciate the deep pull of using Mercury",930c0b8d8d274903992c6d4676c55499
spotify:track:71V89tJj9CboDyzncO6ZN2,1d1d8a5295de4e46ba5c84dbb4683144,2025-07-14T03:45:39Z,-1,I would have to remember it in the first place to have forgotten it,930c0b8d8d274903992c6d4676c55499
spotify:track:4aguR8nLIlmF6WCOlCArhT,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,0,"I bought into Brat summer as much as anyone, but since then I've come to appreciate Charli as one of the most overrated artists of our day...",930c0b8d8d274903992c6d4676c55499
spotify:track:40LQiUUUKXVGyNs09lHVjW,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,0,"Wow when the chorus hit the nostalgia flooded back.
The ""it sounds so sweet"" and ""makes me weak"" parts are really doing the heavy lifting for the rest of this song. Basically the only part I really like.",930c0b8d8d274903992c6d4676c55499
spotify:track:39Cv9mq0PPrsJ5jtVb2Hiu,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,1,"Gives me Coldplay vibes (not necessarily a negative), but one of their songs that's caught between wanting to be dance/pop and more indie and doesn't know.
I'm going really back and forth on this one, I think l enjoyed it but let's see how it ends.

Gonna just sneak into my top 5.",930c0b8d8d274903992c6d4676c55499
spotify:track:2rLq6QIfooAKsF8UZuoLsS,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,1,Enjoyed this one. In a weaker round this has an upvote as of now.,930c0b8d8d274903992c6d4676c55499
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,0,Obviously an iconic song but missing out on my upvote today.,930c0b8d8d274903992c6d4676c55499
spotify:track:215JYyyUnrJ98NK3KEwu6d,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,1,Such a great song.,930c0b8d8d274903992c6d4676c55499
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,0,"It's a great song of course, but I did just award it an upvote a few rounds ago for the crime round...I have to imagine this is someone who wasn't in that game and didn't realize they were repeating.
In that case I'm not going to automatically hold it against.

",930c0b8d8d274903992c6d4676c55499
spotify:track:0tZ3mElWcr74OOhKEiNz1x,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,0,Is this gonna get the too obvious ding?,930c0b8d8d274903992c6d4676c55499
spotify:track:0HoaLXRp7jJtdQFunUyUGc,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,-1,I think a-ha is gonna stay a one hit wonder for me. Really didn't love this.,930c0b8d8d274903992c6d4676c55499
spotify:track:0aULRU35N9kTj6O1xMULRR,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,1,This is such a classic. Wonder if you'll get dinged (maybe unfairly?)For the extra 3 minute skit tacked on at the end.,930c0b8d8d274903992c6d4676c55499
spotify:track:71V89tJj9CboDyzncO6ZN2,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,0,"Laughed when I saw this closing out the playlist, had my downvote itching to go, but hey even though I didn't like it it was less offensively terrible than I remembered.",930c0b8d8d274903992c6d4676c55499
spotify:track:6nnacTL5on2aVsRhVDNUSo,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,0,Not my genre at all and never came anywhere close to beating this on easy in guitar hero but the guitar is pretty undeniable. ,930c0b8d8d274903992c6d4676c55499
spotify:track:6lQE6LF3MU63Z6VyhPxaV3,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,0,"Almost missed this as it wasn't on Spotify for me for some reason.
This song takes way too long to get going, but when it finally does it's pretty cool.
Guitar was great.",930c0b8d8d274903992c6d4676c55499
spotify:track:56lhDZNQ5J47aog6mGKeGk,ff6d8a8869434092b80ea11ba6f462c2,2025-07-14T09:01:55Z,1,"Was my first choice, then switched to It's Hard to be a Saint in the City, and the switched off Bruce altogether.
But I wouldn't have had as clever a comment as you had. Assuming it's not chatgpt, I'm gonna have to upvote this classic.",930c0b8d8d274903992c6d4676c55499
spotify:track:0HoaLXRp7jJtdQFunUyUGc,2db500747c744b11b06f40bf6cc82baf,2025-07-14T10:52:00Z,1,,930c0b8d8d274903992c6d4676c55499
spotify:track:2rLq6QIfooAKsF8UZuoLsS,2db500747c744b11b06f40bf6cc82baf,2025-07-14T10:52:00Z,1,,930c0b8d8d274903992c6d4676c55499
spotify:track:71V89tJj9CboDyzncO6ZN2,2db500747c744b11b06f40bf6cc82baf,2025-07-14T10:52:00Z,-1,,930c0b8d8d274903992c6d4676c55499
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,2db500747c744b11b06f40bf6cc82baf,2025-07-14T10:52:00Z,1,,930c0b8d8d274903992c6d4676c55499
spotify:track:215JYyyUnrJ98NK3KEwu6d,2db500747c744b11b06f40bf6cc82baf,2025-07-14T10:52:00Z,1,,930c0b8d8d274903992c6d4676c55499
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,2db500747c744b11b06f40bf6cc82baf,2025-07-14T10:52:00Z,1,,930c0b8d8d274903992c6d4676c55499
spotify:track:6nnacTL5on2aVsRhVDNUSo,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,1,"Portland Fire Relavent too. Considering I'm a guitar solo enjoyer, have this +1",930c0b8d8d274903992c6d4676c55499
spotify:track:0HoaLXRp7jJtdQFunUyUGc,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,0,Shout out Saniya Rivers,930c0b8d8d274903992c6d4676c55499
spotify:track:0tZ3mElWcr74OOhKEiNz1x,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,1,,930c0b8d8d274903992c6d4676c55499
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,1,Violin kinda goes crazy here,930c0b8d8d274903992c6d4676c55499
spotify:track:1oqerJidiFTCm2L0KyU1AK,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,-1,,930c0b8d8d274903992c6d4676c55499
spotify:track:215JYyyUnrJ98NK3KEwu6d,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,0,Shout out Marina Mabrey ,930c0b8d8d274903992c6d4676c55499
spotify:track:2RlgNHKcydI9sayD2Df2xp,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,0,Kia Nurse??,930c0b8d8d274903992c6d4676c55499
spotify:track:39Cv9mq0PPrsJ5jtVb2Hiu,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,1,"Good one, reminds me of a cruise ship commercial ",930c0b8d8d274903992c6d4676c55499
spotify:track:4aguR8nLIlmF6WCOlCArhT,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,1,"Didn't know this one, but that Spanish guitar in the back is nice ",930c0b8d8d274903992c6d4676c55499
spotify:track:6uVZddXkgQIArp8myEHs4x,7a70d945afef4a9781fdb699dce2a430,2025-07-14T11:13:02Z,0,Miiiighty Mercury ,930c0b8d8d274903992c6d4676c55499
spotify:track:56lhDZNQ5J47aog6mGKeGk,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,"Can't argue with Bruce, wonder how this will do.",930c0b8d8d274903992c6d4676c55499
spotify:track:6lQE6LF3MU63Z6VyhPxaV3,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,"Not sure i knew this one. Wasn't expecting that guitar 45 seconds in. Not exactly for me, but i see the appeal.",930c0b8d8d274903992c6d4676c55499
spotify:track:6nnacTL5on2aVsRhVDNUSo,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,"A bit too heavy, i would never actively listen to this, but love the guitar hero vibes",930c0b8d8d274903992c6d4676c55499
spotify:track:6uVZddXkgQIArp8myEHs4x,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,"I like a bunch of Steve Lacy ones, this one isn't as familiar to me. Its not bad.",930c0b8d8d274903992c6d4676c55499
spotify:track:71V89tJj9CboDyzncO6ZN2,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,"LOL this may get some hate, but i actually always like this one.",930c0b8d8d274903992c6d4676c55499
spotify:track:4aguR8nLIlmF6WCOlCArhT,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,LOL music league over NHL hate. Just missed for me.,930c0b8d8d274903992c6d4676c55499
spotify:track:47oS7xB31QQUyPCgHpM3VZ,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,"I thought i only knew one song, but i knew this one too. Didn't realize it was Jamiroquai. Def a dance banger.",930c0b8d8d274903992c6d4676c55499
spotify:track:40LQiUUUKXVGyNs09lHVjW,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,Forgot this song existed. Nice throwback.,930c0b8d8d274903992c6d4676c55499
spotify:track:2rLq6QIfooAKsF8UZuoLsS,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,1,Really love Kacey (as do my girls),930c0b8d8d274903992c6d4676c55499
spotify:track:2RlgNHKcydI9sayD2Df2xp,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,Can only think of Guardians when i hear this. Super fun.,930c0b8d8d274903992c6d4676c55499
spotify:track:2oqPb3LtgyvDfdQa0zWlwh,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,1,"I'm intrigued. The song is solid, and i want to listen to other stuff.",930c0b8d8d274903992c6d4676c55499
spotify:track:2kj2quT7EMRp5bNp95Kxpv,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,"Funny, i actual thought of Wild Ones by Sia / Flo Rida. Not sure i know this one, but its a bop.",930c0b8d8d274903992c6d4676c55499
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,"This was the first one that came to me also, and decided not to go with it, was a bit too on point. I have a feeling this will do well, so i prob screwed up.",930c0b8d8d274903992c6d4676c55499
spotify:track:215JYyyUnrJ98NK3KEwu6d,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,1,Always a great summer song,930c0b8d8d274903992c6d4676c55499
spotify:track:1oqerJidiFTCm2L0KyU1AK,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,1,Well done on the double.,930c0b8d8d274903992c6d4676c55499
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,"Thought of this for the crime round, and decided not to go for it",930c0b8d8d274903992c6d4676c55499
spotify:track:0tZ3mElWcr74OOhKEiNz1x,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,1,"This may get some hate, but i always loved RATM. That guitar is so good.",930c0b8d8d274903992c6d4676c55499
spotify:track:0HoaLXRp7jJtdQFunUyUGc,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,-1,"This song just screams 80s. And a minute in, it sounds like a video game version of NBA on NBC.",930c0b8d8d274903992c6d4676c55499
spotify:track:0aULRU35N9kTj6O1xMULRR,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-07-14T12:50:18Z,0,Have not heard her in years,930c0b8d8d274903992c6d4676c55499
spotify:track:47oS7xB31QQUyPCgHpM3VZ,1b8bcdc619e247c59d2db143ba47b97b,2025-07-14T13:20:19Z,1,This is a really fun song! Good choice. ,930c0b8d8d274903992c6d4676c55499
spotify:track:0HoaLXRp7jJtdQFunUyUGc,1b8bcdc619e247c59d2db143ba47b97b,2025-07-14T13:20:19Z,-1,,930c0b8d8d274903992c6d4676c55499
spotify:track:1oqerJidiFTCm2L0KyU1AK,1b8bcdc619e247c59d2db143ba47b97b,2025-07-14T13:20:19Z,1,,930c0b8d8d274903992c6d4676c55499
spotify:track:2oqPb3LtgyvDfdQa0zWlwh,1b8bcdc619e247c59d2db143ba47b97b,2025-07-14T13:20:19Z,1,,930c0b8d8d274903992c6d4676c55499
spotify:track:2RlgNHKcydI9sayD2Df2xp,1b8bcdc619e247c59d2db143ba47b97b,2025-07-14T13:20:19Z,1,,930c0b8d8d274903992c6d4676c55499
